,taxa,CAZy.ID,pathway_capacity,pathway_completeness_abundance
27139,Faecalibacterium prausnitzii,GH2,5.70310455655676,1
27140,Coraliomargarita akajimensis,GH2,3.0183552613307403,1
27141,Clostridium perfringens,GH2,4.09243971490905,1
27142,Shigella flexneri,GH2,4.38421820190403,1
27143,Gramella forsetii,GH2,3.3118484505669703,1
27144,Burkholderia pseudomallei,GH2,3.9321976701050496,1
27145,Chloroflexus aurantiacus,GH2,1.34376341645328,1
27146,Streptococcus pyogenes,GH2,4.64590972834113,1
27147,Bacteroides vulgatus,GH2,5.9811943271971,1
27148,Rhodococcus opacus,GH1,2.69134686659395,1
27149,Escherichia coli,GH1,4.951896640835541,1
27150,Streptococcus uberis,GH1,4.2091536391304,1
27151,Listeria innocua,GH1,2.6429376335742103,1
27152,Pseudoalteromonas atlantica,GH2,2.3419495330725297,1
27153,Bacteroides fragilis,GH2,5.3304405525083,1
27154,Streptococcus thermophilus,GH2,3.2381812750938703,1
27155,Frankia inefficax,GH2,2.92194199410919,1
27156,Escherichia coli,GH1,4.951896640835541,1
27157,Butyrivibrio fibrisolvens,GH1,4.0796753423388,1
27158,Pseudothermotoga lettingae,GH1,2.00306092804824,1
27159,Shewanella frigidimarina,GH1,2.7938970437762203,1
27160,Oceanobacillus iheyensis,GH1,3.1883232183224304,1
27161,Bacillus megaterium,GH1,3.0927288703237497,1
27162,Streptomyces griseus,GH1,2.6881320451680497,1
27163,Streptococcus pyogenes,GH1,4.64590972834113,1
27164,Actinosynnema mirum,GH1,2.69871879128583,1
27165,Nocardiopsis dassonvillei,GH1,2.73171608767385,1
27166,Thermobispora bispora,GH1,2.60300281926376,1
27167,Beutenbergia cavernae,GH1,2.7427122192020805,1
27168,Pantoea vagans,GH1,3.25252009365206,1
27169,Clostridium acetobutylicum,GH1,1.97012823445052,0
27170,Lactobacillus plantarum,GH1,3.4832886780958905,1
27171,Sorangium cellulosum,GH30,2.50258378723307,1
27172,Teredinibacter turnerae,GH30,2.45569995384992,1
27173,Dyadobacter fermentans,GH30,3.41798356307307,1
27174,Actinobacillus pleuropneumoniae,GH2,2.85455045251846,1
27175,Streptococcus thermophilus,GH2,3.2381812750938703,1
27176,Catenulispora acidiphila,GH2,2.8865341235953905,1
27177,Coraliomargarita akajimensis,GH2,3.0183552613307403,1
27178,Bacteroides vulgatus,GH2,5.9811943271971,1
27179,Shigella flexneri,GH2,4.38421820190403,1
27180,Clostridium perfringens,GH2,4.09243971490905,1
27181,Mycoplasma penetrans,GH1,2.70794193384326,1
27182,Lactobacillus acidophilus,GH1,4.39104361631789,1
27183,Prevotella ruminicola,GH2,4.4647447951226695,1
27184,Saccharophagus degradans,GH2,2.10550242228245,0
27185,Yersinia pseudotuberculosis,GH2,3.27182073326526,1
27186,Agathobacter rectalis,GH2,5.641970263140482,1
27187,Streptobacillus moniliformis,GH2,3.4961229147361403,1
27188,Lactobacillus fermentum,GH2,4.102183676383509,1
27189,Streptomyces bingchenggensis,GH2,2.54626192656466,1
27190,Pantoea ananatis,GH1,3.1966861500678,1
27191,Cutibacterium acnes,GH1,3.52554168695363,1
27192,Erwinia amylovora,GH1,2.90156557957192,1
27193,Sphingobium japonicum,GH1,2.42010039496632,1
27194,Paenibacillus polymyxa,GH1,3.72719395517451,1
27195,Lactobacillus helveticus,GH1,4.19120836090101,1
27196,Thermoanaerobacterium thermosaccharolyticum,GH1,3.6089697905836498,1
27197,Staphylococcus aureus,GH1,3.2538166819417103,1
27198,Clavibacter michiganensis,GH2,3.01942261166098,1
27199,Thermoanaerobacter sp.,GH2,3.47184065730102,1
27200,Escherichia coli,GH2,4.951896640835541,1
27201,Streptobacillus moniliformis,GH1,3.4961229147361403,1
27202,Lactobacillus johnsonii,GH1,3.82198804499448,1
27203,Clavibacter michiganensis,GH1,3.01942261166098,1
27204,Lactococcus lactis,GH1,4.5353188775982005,1
27205,Faecalibacterium prausnitzii,GH1,5.70310455655676,1
27206,Brachyspira pilosicoli,GH1,3.88820675639214,1
27207,Bacillus clausii,GH1,3.12221444682512,1
27208,Salinispora arenicola,GH1,2.4616967147545896,1
27209,Streptomyces griseus,GH1,2.6881320451680497,1
27210,Streptomyces griseus,GH1,2.6881320451680497,1
27211,Paenibacillus sp.,GH2,3.71630119162046,1
27212,Bacteroides vulgatus,GH2,5.9811943271971,1
27213,Paenibacillus sp.,GH2,3.71630119162046,1
27214,Escherichia coli,GH2,4.951896640835541,1
27215,Thermomonospora curvata,GH1,2.80652837228134,1
27216,Leptothrix cholodnii,GH1,3.37247937170518,1
27217,Cyanothece sp.,GH1,2.72078853997426,1
27218,Lactobacillus crispatus,GH1,3.9118347306094905,1
27219,Citrobacter koseri,GH1,4.49522342533549,1
27220,Escherichia coli,GH1,4.951896640835541,1
27221,Klebsiella pneumoniae,GH1,3.52749946072475,1
27222,Ruminococcus gnavus,GH1,5.3965235103622495,1
27223,Salmonella typhimurium,GH1,3.27867560719618,1
27224,Thermosipho africanus,GH1,2.11871883183128,0
27225,Paenibacillus polymyxa,GH1,3.72719395517451,1
27226,Faecalitalea cylindroides,GH1,5.25380962620252,1
27227,Lactococcus lactis,GH1,4.5353188775982005,1
27228,Bifidobacterium longum,GH1,5.04975962481765,1
27229,Frankia sp.,GH2,2.89027335739317,1
27230,Paenibacillus sp.,GH2,3.71630119162046,1
27231,Pseudarthrobacter chlorophenolicus,GH1,2.7413600039242594,1
27232,Chitinophaga pinensis,GH2,3.13218186064423,1
27233,Streptococcus uberis,GH1,4.2091536391304,1
27234,Dickeya paradisiaca,GH1,3.0187193215555603,1
27235,Kineococcus radiotolerans,GH1,3.03645741994958,1
27236,Dickeya paradisiaca,GH1,3.0187193215555603,1
27237,Saccharophagus degradans,GH1,2.10550242228245,0
27238,Sebaldella termitidis,GH1,2.8999787863234103,1
27239,Sebaldella termitidis,GH1,2.8999787863234103,1
27240,Mesoplasma florum,GH1,3.52674967225101,1
27241,Butyrivibrio proteoclasticus,GH1,4.21337592324907,1
27242,Bifidobacterium longum,GH2,5.04975962481765,1
27243,Streptococcus pneumoniae,GH2,3.8980096134335898,1
27244,Roseburia intestinalis,GH2,5.494855325243268,1
27245,[Eubacterium] rectale,GH2,5.645131414141622,1
27246,Streptomyces bingchenggensis,GH2,2.54626192656466,1
27247,Alteromonas mediterranea,GH2,2.11422294926226,1
27248,Escherichia coli,GH2,4.951896640835541,1
27249,Bacillus selenitireducens,GH2,3.3810573117543705,1
27250,Rhizobium etli,GH1,2.8013917811185403,1
27251,Dickeya chrysanthemi,GH1,2.98593437565945,1
27252,Pedobacter heparinus,GH2,3.537943992320109,1
27253,Porphyromonas gingivalis,GH2,4.20321558316002,1
27254,Pectobacterium carotovorum,GH1,3.14644261114384,1
27255,Klebsiella pneumoniae,GH1,3.52749946072475,1
27256,Clostridium saccharolyticum,GH1,5.0564901763394685,1
27257,Streptococcus pyogenes,GH1,4.64590972834113,1
27258,Paraburkholderia phytofirmans,GH1,3.21698638049074,1
27259,Bacillus pumilus,GH1,3.24867068188371,1
27260,Escherichia coli,GH1,4.951896640835541,1
27261,Rubrobacter xylanophilus,GH1,2.51207408270967,1
27262,Lactococcus lactis,GH1,4.5353188775982005,1
27263,Streptococcus pyogenes,GH1,4.64590972834113,1
27264,Klebsiella pneumoniae,GH1,3.52749946072475,1
27265,Clostridium beijerinckii,GH1,4.1721923270502295,1
27266,Bifidobacterium longum,GH2,5.04975962481765,1
27267,Escherichia coli,GH2,4.951896640835541,1
27268,Shigella dysenteriae,GH2,4.38956589949009,1
27269,Lactobacillus johnsonii,GH1,3.82198804499448,1
27270,Staphylococcus carnosus,GH1,3.46118846613643,1
27271,Petrotoga mobilis,GH1,2.0601538666330304,1
27272,Bacillus subtilis,GH1,3.02064923105006,1
27273,Listeria innocua,GH1,2.6429376335742103,1
27274,Lactobacillus casei,GH1,4.054150519211641,1
27275,Clostridium perfringens,GH1,4.09243971490905,1
27276,Rhodopseudomonas palustris,GH1,2.9869192115646803,1
27277,Curvibacter putative,GH2,1.1399142828274,0
27278,Escherichia coli,GH2,4.951896640835541,1
27279,Streptococcus equi,GH2,3.49121082104918,1
27280,Nocardiopsis dassonvillei,GH2,2.73171608767385,1
27281,Geobacillus kaustophilus,GH1,3.17679924879712,1
27282,Escherichia coli,GH1,4.951896640835541,1
27283,Stigmatella aurantiaca,GH1,2.897849609087221,1
27284,Streptococcus pneumoniae,GH1,3.8980096134335898,1
27285,Oenococcus oeni,GH1,3.61026157516056,1
27286,Klebsiella pneumoniae,GH1,3.52749946072475,1
27287,Escherichia coli,GH1,4.951896640835541,1
27288,Ruminococcus gnavus,GH2,5.3965235103622495,1
27289,Geobacillus sp.,GH30,3.64830473035353,1
27290,Kitasatospora setae,GH30,2.897849609087221,1
27291,Stigmatella aurantiaca,GH30,2.897849609087221,1
27292,Escherichia coli,GH2,4.951896640835541,1
27293,Alicyclobacillus acidocaldarius,GH2,3.38051102884005,1
27294,Thermobifida fusca,GH2,2.48942135648339,1
27295,Opitutus terrae,GH30,2.84900016087073,1
27296,Kribbella flavida,GH30,2.57475751184268,1
27297,Colwellia psychrerythraea,GH30,2.10908848869395,1
27298,Fibrobacter succinogenes,GH30,3.40359112339068,1
27299,Caldicellulosiruptor hydrothermalis,GH30,3.0839060662181,1
27300,Xanthomonas axonopodis,GH30,1.90226110578444,1
27301,Bifidobacterium longum,GH30,5.04975962481765,1
27302,Methylobacillus flagellatus,GH2,3.28551258965031,1
27303,Stigmatella aurantiaca,GH2,2.897849609087221,1
27304,Ruminiclostridium cellulolyticum,GH30,4.26150962751106,1
27305,Streptomyces scabiei,GH30,2.58395741874664,1
27306,Micromonospora aurantiaca,GH30,2.65674751315687,1
27307,Butyrivibrio fibrisolvens,GH30,4.0796753423388,1
27308,Streptococcus dysgalactiae,GH1,3.64352502583433,1
27309,Escherichia coli,GH1,4.951896640835541,1
27310,Faecalitalea cylindroides,GH1,5.25380962620252,1
27311,Lactobacillus reuteri,GH2,3.2573207821125494,1
27312,Brachyspira murdochii,GH2,2.97466827119699,1
27313,Bacteroides fragilis,GH2,5.3304405525083,1
27314,Lactobacillus johnsonii,GH1,3.82198804499448,1
27315,Pantoea vagans,GH1,3.25252009365206,1
27316,Bacteroides xylanisolvens,GH2,5.75584866860618,1
27317,Bacteroides vulgatus,GH2,5.9811943271971,1
27318,Cellvibrio japonicus,GH2,2.09748888537804,0
27319,Catenulispora acidiphila,GH30,2.8865341235953905,1
27320,Caulobacter segnis,GH30,2.1633704778562097,1
27321,Halothermothrix orenii,GH30,3.32959685444176,1
27322,Clostridium perfringens,GH2,4.09243971490905,1
27323,Brevundimonas subvibrioides,GH2,2.5254862740124504,1
27324,Shigella flexneri,GH2,4.38421820190403,1
27325,Brachyspira pilosicoli,GH1,3.88820675639214,1
27326,Yersinia enterocolitica,GH1,3.2066163388761,1
27327,Faecalibacterium prausnitzii,GH1,5.70310455655676,1
27328,Micromonospora aurantiaca,GH2,2.65674751315687,1
27329,Escherichia coli,GH2,4.951896640835541,1
27330,Leuconostoc lactis,GH2,2.8689330086684603,1
27331,Pedobacter heparinus,GH2,3.537943992320109,1
27332,Thermomonospora curvata,GH1,2.80652837228134,1
27333,Xanthomonas axonopodis,GH30,1.90226110578444,1
27334,Acidobacterium capsulatum,GH30,2.32592530880298,1
27335,Lactobacillus brevis,GH30,3.4752309915170803,1
27336,Zunongwangia profunda,GH30,3.4931793177685697,1
27337,Streptomyces scabiei,GH30,2.58395741874664,1
27338,Fibrobacter succinogenes,GH30,3.40359112339068,1
27339,Bifidobacterium longum,GH2,5.04975962481765,1
27340,Parabacteroides distasonis,GH2,5.50032629968351,1
27341,Aliivibrio fischeri,GH2,2.14897601291706,1
27342,Bacteroides thetaiotaomicron,GH2,5.6683591116453815,1
27343,Saccharopolyspora erythraea,GH1,2.8299543305236,1
27344,Bacillus velezensis,GH30,3.00759183073709,1
27345,Dickeya dadantii,GH30,3.17305321355402,1
27346,Capnocytophaga ochracea,GH30,3.16831196133327,1
27347,Stigmatella aurantiaca,GH30,2.897849609087221,1
27348,Dickeya paradisiaca,GH30,3.0187193215555603,1
27349,Bradyrhizobium sp.,GH1,2.9197171442817904,1
27350,Mannheimia succiniciproducens,GH2,2.75452387816347,1
27351,Escherichia coli,GH2,4.951896640835541,1
27352,Bacteroides fragilis,GH2,5.3304405525083,1
27353,Haemophilus parainfluenzae,GH2,4.71869409985912,1
27354,Yersinia pestis,GH2,3.43316780461944,1
27355,Bacteroides thetaiotaomicron,GH2,5.6683591116453815,1
27356,Truepera radiovictrix,GH2,2.7502669061636205,1
27357,Cronobacter sakazakii,GH1,3.66391710192657,1
27358,Clostridium acetobutylicum,GH1,1.97012823445052,0
27359,Lactococcus lactis,GH1,4.5353188775982005,1
27360,Frankia inefficax,GH1,2.92194199410919,1
27361,Klebsiella pneumoniae,GH1,3.52749946072475,1
27362,Caulobacter sp.,GH2,2.5739784411092903,1
27363,Chitinophaga pinensis,GH2,3.13218186064423,1
27364,Xanthomonas campestris,GH2,2.8363215345072503,1
27365,Acaryochloris marina,GH2,2.38386392314423,1
27366,Shigella sp.,GH2,1.5658355985439,1
27367,Streptococcus thermophilus,GH2,3.2381812750938703,1
27368,Paenibacillus polymyxa,GH30,3.72719395517451,1
27369,Caldicellulosiruptor saccharolyticus,GH30,3.08250230944543,1
27370,Bacteroides xylanisolvens,GH2,5.75584866860618,1
27371,Caulobacter sp.,GH1,2.5739784411092903,1
27372,Novosphingobium aromaticivorans,GH1,0.7665646972674259,0
27373,Bacillus thuringiensis,GH1,3.0372917728283,1
27374,Lactobacillus acidophilus,GH1,4.39104361631789,1
27375,Sebaldella termitidis,GH1,2.8999787863234103,1
27376,Fervidobacterium nodosum,GH1,2.0563753348672,1
27377,Coprococcus sp.,GH1,5.41684591541027,1
27378,Staphylococcus sciuri,GH1,0.57633704939637,0
27379,Saccharomonospora viridis,GH2,2.40290622727708,1
27380,Paludibacter propionicigenes,GH2,3.91016074253106,1
27381,Shigella sp.,GH2,1.5658355985439,1
27382,Clostridium cellulovorans,GH1,4.29596725530513,1
27383,Burkholderia sp.,GH1,3.1851209730448105,1
27384,Lactobacillus crispatus,GH1,3.9118347306094905,1
27385,Streptococcus uberis,GH1,4.2091536391304,1
27386,Bacillus cereus,GH1,3.0808679577612503,1
27387,Bifidobacterium adolescentis,GH1,5.563837622076888,1
27388,Nocardia farcinica,GH1,2.6810481518265803,1
27389,Shigella sonnei,GH1,4.50932433034907,1
27390,Streptococcus pneumoniae,GH1,3.8980096134335898,1
27391,Enterobacter cloacae,GH2,2.1789256264175503,1
27392,Leptotrichia buccalis,GH1,3.23467462200215,1
27393,Lactobacillus plantarum,GH1,3.4832886780958905,1
27394,Streptococcus gordonii,GH1,4.32915989740375,1
27395,Bifidobacterium animalis,GH2,4.3260319423846205,1
27396,Edwardsiella tarda,GH2,3.1490097081871404,1
27397,Bifidobacterium bifidum,GH2,5.0138339650387005,1
27398,Lactococcus garvieae,GH1,2.4084693201754304,1
27399,Lactobacillus crispatus,GH1,3.9118347306094905,1
27400,Dickeya chrysanthemi,GH1,2.98593437565945,1
27401,Dickeya chrysanthemi,GH1,2.98593437565945,1
27402,Escherichia coli,GH1,4.951896640835541,1
27403,Streptomyces bingchenggensis,GH2,2.54626192656466,1
27404,Listeria welshimeri,GH1,3.16498709255384,1
27405,Salmonella typhimurium,GH30,3.27867560719618,1
27406,Opitutus terrae,GH30,2.84900016087073,1
27407,Spirosoma linguale,GH30,3.53504920678062,1
27408,Bifidobacterium animalis,GH30,4.3260319423846205,1
27409,Staphylococcus epidermidis,GH1,3.15177355808424,1
27410,butyrate-producing bacterium,GH1,5.1165877575128205,1
27411,Flavobacterium johnsoniae,GH2,3.52515534105155,1
27412,Shigella flexneri,GH2,4.38421820190403,1
27413,Lactobacillus amylovorus,GH1,4.65159310797398,1
27414,Lactobacillus johnsonii,GH1,3.82198804499448,1
27415,Lactococcus garvieae,GH1,2.4084693201754304,1
27416,Chitinophaga pinensis,GH2,3.13218186064423,1
27417,Escherichia coli,GH2,4.951896640835541,1
27418,Shigella sonnei,GH2,4.50932433034907,1
27419,Bacteroides fragilis,GH2,5.3304405525083,1
27420,Bacillus licheniformis,GH1,2.9216934811712,1
27421,Roseburia intestinalis,GH1,5.494855325243268,1
27422,Lactococcus lactis,GH1,4.5353188775982005,1
27423,Paenibacillus polymyxa,GH30,3.72719395517451,1
27424,Bacteroides vulgatus,GH30,5.9811943271971,1
27425,Sebaldella termitidis,GH1,2.8999787863234103,1
27426,Staphylococcus aureus,GH1,3.2538166819417103,1
27427,Salmonella arizonae,GH2,3.76920676611681,1
27428,Paenibacillus sp.,GH2,3.71630119162046,1
27429,Bacteroides fragilis,GH2,5.3304405525083,1
27430,Solibacter usitatus,GH2,3.69438217630694,1
27431,Butyrivibrio proteoclasticus,GH2,4.21337592324907,1
27432,Caldanaerobacter subterraneus,GH30,3.090958877189129,1
27433,Leadbetterella byssophila,GH30,3.6983600067135,1
27434,Pantoea vagans,GH1,3.25252009365206,1
27435,Bacteroides vulgatus,GH2,5.9811943271971,1
27436,Lactobacillus delbrueckii,GH2,4.3305389815812,1
27437,Streptococcus dysgalactiae,GH1,3.64352502583433,1
27438,Oenococcus oeni,GH30,3.61026157516056,1
27439,Fervidobacterium nodosum,GH30,2.0563753348672,1
27440,Yersinia pestis,GH2,3.43316780461944,1
27441,Paenibacillus polymyxa,GH2,3.72719395517451,1
27442,Staphylococcus haemolyticus,GH2,3.18492570556548,1
27443,Clostridium beijerinckii,GH30,4.1721923270502295,1
27444,Clostridium saccharolyticum,GH30,5.0564901763394685,1
27445,Caldicellulosiruptor obsidiansis,GH1,3.2322985078661604,1
27446,Salmonella paratyphi,GH1,3.41448153513709,1
27447,Deinococcus deserti,GH1,2.96358529524272,1
27448,Lactococcus lactis,GH1,4.5353188775982005,1
27449,Saccharopolyspora erythraea,GH2,2.8299543305236,1
27450,Ruminococcus gnavus,GH1,5.3965235103622495,1
27451,Sorangium cellulosum,GH1,2.50258378723307,1
27452,Lactococcus lactis,GH1,4.5353188775982005,1
27453,Jonesia denitrificans,GH2,2.93633819016084,1
27454,[Eubacterium] rectale,GH2,5.645131414141622,1
27455,Escherichia coli,GH2,4.951896640835541,1
27456,Bacteroides vulgatus,GH2,5.9811943271971,1
27457,Shigella sonnei,GH2,4.50932433034907,1
27458,[Eubacterium] rectale,GH2,5.645131414141622,1
27459,Spirosoma linguale,GH2,3.53504920678062,1
27460,Shigella dysenteriae,GH2,4.38956589949009,1
27461,Escherichia coli,GH2,4.951896640835541,1
27462,Escherichia coli,GH2,4.951896640835541,1
27463,Edwardsiella tarda,GH2,3.1490097081871404,1
27464,Escherichia coli,GH2,4.951896640835541,1
27465,Escherichia coli,GH2,4.951896640835541,1
27466,Vibrio vulnificus,GH2,1.6258698866676202,0
27467,Catenulispora acidiphila,GH2,2.8865341235953905,1
27468,Brachyspira murdochii,GH2,2.97466827119699,1
27469,Bifidobacterium longum,GH2,5.04975962481765,1
27470,Catenulispora acidiphila,GH2,2.8865341235953905,1
27471,Escherichia coli,GH1,4.951896640835541,1
27472,Streptococcus pyogenes,GH1,4.64590972834113,1
27473,Escherichia coli,GH2,4.951896640835541,1
27474,Conexibacter woesei,GH2,2.9921799492336603,1
27475,Streptococcus pneumoniae,GH1,3.8980096134335898,1
27476,Arthrobacter sp.,GH1,2.78892272476573,1
27477,Streptococcus pyogenes,GH1,4.64590972834113,1
27478,Staphylococcus aureus,GH1,3.2538166819417103,1
27479,Thermoanaerobacter italicus,GH1,3.17619519930224,1
27480,Lactococcus lactis,GH1,4.5353188775982005,1
27481,Dickeya dadantii,GH1,3.17305321355402,1
27482,Lactococcus lactis,GH1,4.5353188775982005,1
27483,Bacillus subtilis,GH1,3.02064923105006,1
27484,Streptococcus pneumoniae,GH1,3.8980096134335898,1
27485,Staphylococcus aureus,GH1,3.2538166819417103,1
27486,Micromonospora aurantiaca,GH1,2.65674751315687,1
27487,Staphylococcus aureus,GH1,3.2538166819417103,1
27488,Shigella boydii,GH1,4.46740066481724,1
27489,Bacteroides xylanisolvens,GH2,5.75584866860618,1
27490,Actinosynnema mirum,GH30,2.69871879128583,1
27491,Bacillus pumilus,GH1,3.24867068188371,1
27492,Streptococcus uberis,GH1,4.2091536391304,1
27493,Corynebacterium glutamicum,GH1,2.51016754343955,1
27494,Lactobacillus acidophilus,GH1,4.39104361631789,1
27495,Erwinia amylovora,GH1,2.90156557957192,1
27496,Bacteroides fragilis,GH2,5.3304405525083,1
27497,Kribbella flavida,GH1,2.57475751184268,1
27498,Listeria monocytogenes,GH1,2.65216206348982,1
27499,Clostridium botulinum,GH1,4.05397480666556,1
27500,Streptococcus uberis,GH1,4.2091536391304,1
27501,Ruminococcus gnavus,GH1,5.3965235103622495,1
27502,Clostridioides difficile,GH1,5.0399653062844,1
27503,Staphylococcus aureus,GH1,3.2538166819417103,1
27504,Halothermothrix orenii,GH1,3.32959685444176,1
27505,Yersinia enterocolitica,GH1,3.2066163388761,1
27506,Clostridium botulinum,GH1,4.05397480666556,1
27507,Saccharopolyspora erythraea,GH1,2.8299543305236,1
27508,Clostridium perfringens,GH1,4.09243971490905,1
27509,Rhodobacter capsulatus,GH1,2.8713096971713297,1
27510,Streptococcus dysgalactiae,GH1,3.64352502583433,1
27511,Roseburia intestinalis,GH2,5.494855325243268,1
27512,Dickeya zeae,GH1,3.05858332003046,1
27513,Thermosipho melanesiensis,GH1,1.89473619808297,0
27514,Bacteroides fragilis,GH2,5.3304405525083,1
27515,Roseiflexus sp.,GH2,2.09240583754019,1
27516,Nocardiopsis dassonvillei,GH1,2.73171608767385,1
27517,Caldicellulosiruptor saccharolyticus,GH1,3.08250230944543,1
27518,Streptococcus pyogenes,GH1,4.64590972834113,1
27519,Akkermansia muciniphila,GH2,5.31745977923797,1
27520,Brachybacterium faecium,GH2,2.32273342410733,1
27521,Kosmotoga olearia,GH1,2.48323503828195,1
27522,Bacillus subtilis,GH1,3.02064923105006,1
27523,Shewanella piezotolerans,GH1,2.07124584635296,1
27524,[Clostridium] cf.,GH2,5.28147296424479,1
27525,Bacillus subtilis,GH30,3.02064923105006,1
27526,Sorangium cellulosum,GH30,2.50258378723307,1
27527,Paludibacter propionicigenes,GH30,3.91016074253106,1
27528,Acidobacterium capsulatum,GH30,2.32592530880298,1
27529,Kribbella flavida,GH30,2.57475751184268,1
27530,Clostridium acetobutylicum,GH30,1.97012823445052,0
27531,Stigmatella aurantiaca,GH30,2.897849609087221,1
27532,Caldanaerobacter subterraneus,GH30,3.090958877189129,1
27533,Spirosoma linguale,GH1,3.53504920678062,1
27534,Roseiflexus sp.,GH1,2.09240583754019,1
27535,Allochromatium vinosum,GH1,2.75201714944865,1
27536,Caldicellulosiruptor bescii,GH30,3.125737390813589,1
27537,Shigella boydii,GH2,4.46740066481724,1
27538,Enterobacter cloacae,GH2,2.1789256264175503,1
27539,Streptococcus equi,GH2,3.49121082104918,1
27540,Caldicellulosiruptor obsidiansis,GH2,3.2322985078661604,1
27541,Sebaldella termitidis,GH1,2.8999787863234103,1
27542,Arthrobacter sp.,GH2,2.78892272476573,1
27543,Xylella fastidiosa,GH2,2.313735638305109,1
27544,Lactococcus lactis,GH1,4.5353188775982005,1
27545,Thermoanaerobacter italicus,GH1,3.17619519930224,1
27546,Escherichia coli,GH2,4.951896640835541,1
27547,Burkholderia sp.,GH2,3.1851209730448105,1
27548,Opitutus terrae,GH2,2.84900016087073,1
27549,Dictyoglomus turgidum,GH1,2.6981981026454003,1
27550,Solibacter usitatus,GH1,3.69438217630694,1
27551,Dictyoglomus thermophilum,GH1,2.5979890894941096,1
27552,Lactobacillus amylovorus,GH1,4.65159310797398,1
27553,Dickeya zeae,GH1,3.05858332003046,1
27554,Klebsiella pneumoniae,GH1,3.52749946072475,1
27555,Cyanothece sp.,GH1,2.72078853997426,1
27556,Porphyromonas gingivalis,GH2,4.20321558316002,1
27557,Bifidobacterium dentium,GH1,4.76672559141973,1
27558,Shigella flexneri,GH2,4.38421820190403,1
27559,Clostridium botulinum,GH30,4.05397480666556,1
27560,Clostridium saccharolyticum,GH2,5.0564901763394685,1
27561,Clavibacter michiganensis,GH1,3.01942261166098,1
27562,Streptococcus uberis,GH1,4.2091536391304,1
27563,Atlantibacter hermannii,GH2,0.6805392193017911,0
27564,Gordonia bronchialis,GH1,2.6022915175148,1
27565,Clostridium botulinum,GH1,4.05397480666556,1
27566,Xylanimonas cellulosilytica,GH1,3.1691527315829,1
27567,Sphaerobacter thermophilus,GH1,2.26924683318898,1
27568,Aliivibrio fischeri,GH1,2.14897601291706,1
27569,Bacillus cytotoxicus,GH1,3.0685123841790403,1
27570,Streptococcus equi,GH1,3.49121082104918,1
27571,Streptomyces griseus,GH30,2.6881320451680497,1
27572,Prevotella ruminicola,GH2,4.4647447951226695,1
27573,Clostridium botulinum,GH30,4.05397480666556,1
27574,Streptococcus pneumoniae,GH2,3.8980096134335898,1
27575,Fibrobacter succinogenes,GH30,3.40359112339068,1
27576,Saccharomonospora viridis,GH2,2.40290622727708,1
27577,Alistipes shahii,GH30,5.50700483183818,1
27578,Rhodococcus erythropolis,GH2,4.01744103264997,1
27579,Burkholderia thailandensis,GH2,3.07684058537005,1
27580,Bifidobacterium dentium,GH2,4.76672559141973,1
27581,Flavobacterium johnsoniae,GH2,3.52515534105155,1
27582,Frankia inefficax,GH2,2.92194199410919,1
27583,Roseburia intestinalis,GH2,5.494855325243268,1
27584,Bacillus clausii,GH2,3.12221444682512,1
27585,Prevotella ruminicola,GH2,4.4647447951226695,1
27586,Escherichia coli,GH2,4.951896640835541,1
27587,Spirosoma linguale,GH1,3.53504920678062,1
27588,Paenibacillus polymyxa,GH1,3.72719395517451,1
27589,Actinobacillus pleuropneumoniae,GH2,2.85455045251846,1
27590,Bacteroides vulgatus,GH2,5.9811943271971,1
27591,[Eubacterium] siraeum,GH2,5.2380596672519015,1
27592,Caldicellulosiruptor obsidiansis,GH2,3.2322985078661604,1
27593,Geobacillus sp.,GH2,3.64830473035353,1
27594,Brachyspira murdochii,GH1,2.97466827119699,1
27595,Exiguobacterium sp.,GH1,3.6040414012016297,1
27596,Leptotrichia buccalis,GH1,3.23467462200215,1
27597,Chitinophaga pinensis,GH30,3.13218186064423,1
27598,Caldicellulosiruptor kronotskyensis,GH30,3.16266917664214,1
27599,Enterobacter lignolyticus,GH1,3.96898872706393,1
27600,Bacillus cereus,GH1,3.0808679577612503,1
27601,Escherichia coli,GH1,4.951896640835541,1
27602,Gramella forsetii,GH2,3.3118484505669703,1
27603,Escherichia coli,GH2,4.951896640835541,1
27604,Yersinia pseudotuberculosis,GH2,3.27182073326526,1
27605,Pseudarthrobacter chlorophenolicus,GH1,2.7413600039242594,1
27606,Erwinia amylovora,GH2,2.90156557957192,1
27607,Escherichia coli,GH2,4.951896640835541,1
27608,Thermoanaerobacterium thermosaccharolyticum,GH2,3.6089697905836498,1
27609,Bacillus pumilus,GH1,3.24867068188371,1
27610,Ruminococcus gnavus,GH1,5.3965235103622495,1
27611,Brevibacillus brevis,GH2,3.5894698447259503,1
27612,Sinorhizobium fredii,GH2,2.85322506594168,1
27613,Geobacillus sp.,GH2,3.64830473035353,1
27614,Clostridium cellulovorans,GH1,4.29596725530513,1
27615,Kribbella flavida,GH1,2.57475751184268,1
27616,Oenococcus oeni,GH1,3.61026157516056,1
27617,Agrobacterium radiobacter,GH2,2.77307739788969,1
27618,Shigella sonnei,GH2,4.50932433034907,1
27619,Bifidobacterium adolescentis,GH30,5.563837622076888,1
27620,Tolumonas auensis,GH1,3.24843799061678,1
27621,Catenulispora acidiphila,GH2,2.8865341235953905,1
27622,uncultured bacterium,GH2,4.00635846339548,1
